samID,ItemID,DataID,N_RivID,N_SiteID,Continent,Country,Primer,Year,Month,SR,ID,SeqID,nASVs_B,nASVs_C,nASVs_E,nASVs_G,nSpes_B,nSpes_C,nSpes_E,nSpes_G
I111_S001,I111,D037,NR048,S001,Asia,Japan,MiFish,2019,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I111_S002,I111,D037,NR048,S002,Asia,Japan,MiFish,2019,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I111_S003,I111,D037,NR048,S003,Asia,Japan,MiFish,2019,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I111_S004,I111,D037,NR048,S004,Asia,Japan,MiFish,2019,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I111_S005,I111,D037,NR048,S005,Asia,Japan,MiFish,2019,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I111_S006,I111,D037,NR048,S006,Asia,Japan,MiFish,2019,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I111_S007,I111,D037,NR048,S007,Asia,Japan,MiFish,2019,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I111_S008,I111,D037,NR048,S008,Asia,Japan,MiFish,2019,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I111_S009,I111,D037,NR048,S009,Asia,Japan,MiFish,2019,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I111_S010,I111,D037,NR048,S010,Asia,Japan,MiFish,2019,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I111_S011,I111,D037,NR048,S011,Asia,Japan,MiFish,2019,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I111_S012,I111,D037,NR048,S012,Asia,Japan,MiFish,2019,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I111_S013,I111,D037,NR048,S013,Asia,Japan,MiFish,2019,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I111_S014,I111,D037,NR048,S014,Asia,Japan,MiFish,2019,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I111_S015,I111,D037,NR048,S015,Asia,Japan,MiFish,2019,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I111_S016,I111,D037,NR048,S016,Asia,Japan,MiFish,2019,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I112_S001,I112,D037,NR048,S001,Asia,Japan,MiFish,2019,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I112_S002,I112,D037,NR048,S002,Asia,Japan,MiFish,2019,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I112_S003,I112,D037,NR048,S003,Asia,Japan,MiFish,2019,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I112_S004,I112,D037,NR048,S004,Asia,Japan,MiFish,2019,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I112_S005,I112,D037,NR048,S005,Asia,Japan,MiFish,2019,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I112_S006,I112,D037,NR048,S006,Asia,Japan,MiFish,2019,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I112_S007,I112,D037,NR048,S007,Asia,Japan,MiFish,2019,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I112_S008,I112,D037,NR048,S008,Asia,Japan,MiFish,2019,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I112_S009,I112,D037,NR048,S009,Asia,Japan,MiFish,2019,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I112_S010,I112,D037,NR048,S010,Asia,Japan,MiFish,2019,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I112_S011,I112,D037,NR048,S011,Asia,Japan,MiFish,2019,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I112_S012,I112,D037,NR048,S012,Asia,Japan,MiFish,2019,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I112_S013,I112,D037,NR048,S013,Asia,Japan,MiFish,2019,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I112_S014,I112,D037,NR048,S014,Asia,Japan,MiFish,2019,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I112_S015,I112,D037,NR048,S015,Asia,Japan,MiFish,2019,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I112_S016,I112,D037,NR048,S016,Asia,Japan,MiFish,2019,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I113_S001,I113,D037,NR048,S001,Asia,Japan,MiFish,2019,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I113_S002,I113,D037,NR048,S002,Asia,Japan,MiFish,2019,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I113_S003,I113,D037,NR048,S003,Asia,Japan,MiFish,2019,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I113_S004,I113,D037,NR048,S004,Asia,Japan,MiFish,2019,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I113_S005,I113,D037,NR048,S005,Asia,Japan,MiFish,2019,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I113_S006,I113,D037,NR048,S006,Asia,Japan,MiFish,2019,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I113_S007,I113,D037,NR048,S007,Asia,Japan,MiFish,2019,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I113_S008,I113,D037,NR048,S008,Asia,Japan,MiFish,2019,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I113_S009,I113,D037,NR048,S009,Asia,Japan,MiFish,2019,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I113_S010,I113,D037,NR048,S010,Asia,Japan,MiFish,2019,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I113_S011,I113,D037,NR048,S011,Asia,Japan,MiFish,2019,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I113_S012,I113,D037,NR048,S012,Asia,Japan,MiFish,2019,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I113_S013,I113,D037,NR048,S013,Asia,Japan,MiFish,2019,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I113_S014,I113,D037,NR048,S014,Asia,Japan,MiFish,2019,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I113_S015,I113,D037,NR048,S015,Asia,Japan,MiFish,2019,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I113_S016,I113,D037,NR048,S016,Asia,Japan,MiFish,2019,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I114_S001,I114,D037,NR048,S001,Asia,Japan,MiFish,2019,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I114_S002,I114,D037,NR048,S002,Asia,Japan,MiFish,2019,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I114_S003,I114,D037,NR048,S003,Asia,Japan,MiFish,2019,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I114_S004,I114,D037,NR048,S004,Asia,Japan,MiFish,2019,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I114_S005,I114,D037,NR048,S005,Asia,Japan,MiFish,2019,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I114_S006,I114,D037,NR048,S006,Asia,Japan,MiFish,2019,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I114_S007,I114,D037,NR048,S007,Asia,Japan,MiFish,2019,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I114_S008,I114,D037,NR048,S008,Asia,Japan,MiFish,2019,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I114_S009,I114,D037,NR048,S009,Asia,Japan,MiFish,2019,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I114_S010,I114,D037,NR048,S010,Asia,Japan,MiFish,2019,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I114_S011,I114,D037,NR048,S011,Asia,Japan,MiFish,2019,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I114_S012,I114,D037,NR048,S012,Asia,Japan,MiFish,2019,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I114_S013,I114,D037,NR048,S013,Asia,Japan,MiFish,2019,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I114_S014,I114,D037,NR048,S014,Asia,Japan,MiFish,2019,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I114_S015,I114,D037,NR048,S015,Asia,Japan,MiFish,2019,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I114_S016,I114,D037,NR048,S016,Asia,Japan,MiFish,2019,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I115_S001,I115,D037,NR048,S001,Asia,Japan,MiFish,2019,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I115_S002,I115,D037,NR048,S002,Asia,Japan,MiFish,2019,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I115_S003,I115,D037,NR048,S003,Asia,Japan,MiFish,2019,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I115_S004,I115,D037,NR048,S004,Asia,Japan,MiFish,2019,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I115_S005,I115,D037,NR048,S005,Asia,Japan,MiFish,2019,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I115_S006,I115,D037,NR048,S006,Asia,Japan,MiFish,2019,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I115_S007,I115,D037,NR048,S007,Asia,Japan,MiFish,2019,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I115_S008,I115,D037,NR048,S008,Asia,Japan,MiFish,2019,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I115_S009,I115,D037,NR048,S009,Asia,Japan,MiFish,2019,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I115_S010,I115,D037,NR048,S010,Asia,Japan,MiFish,2019,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I115_S011,I115,D037,NR048,S011,Asia,Japan,MiFish,2019,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I115_S012,I115,D037,NR048,S012,Asia,Japan,MiFish,2019,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I115_S013,I115,D037,NR048,S013,Asia,Japan,MiFish,2019,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I115_S014,I115,D037,NR048,S014,Asia,Japan,MiFish,2019,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I115_S015,I115,D037,NR048,S015,Asia,Japan,MiFish,2019,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I115_S016,I115,D037,NR048,S016,Asia,Japan,MiFish,2019,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I116_S001,I116,D037,NR048,S001,Asia,Japan,MiFish,2019,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I116_S002,I116,D037,NR048,S002,Asia,Japan,MiFish,2019,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I116_S003,I116,D037,NR048,S003,Asia,Japan,MiFish,2019,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I116_S004,I116,D037,NR048,S004,Asia,Japan,MiFish,2019,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I116_S005,I116,D037,NR048,S005,Asia,Japan,MiFish,2019,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I116_S006,I116,D037,NR048,S006,Asia,Japan,MiFish,2019,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I116_S007,I116,D037,NR048,S007,Asia,Japan,MiFish,2019,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I116_S008,I116,D037,NR048,S008,Asia,Japan,MiFish,2019,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I116_S009,I116,D037,NR048,S009,Asia,Japan,MiFish,2019,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I116_S010,I116,D037,NR048,S010,Asia,Japan,MiFish,2019,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I116_S011,I116,D037,NR048,S011,Asia,Japan,MiFish,2019,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I116_S012,I116,D037,NR048,S012,Asia,Japan,MiFish,2019,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I116_S013,I116,D037,NR048,S013,Asia,Japan,MiFish,2019,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I116_S014,I116,D037,NR048,S014,Asia,Japan,MiFish,2019,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I116_S015,I116,D037,NR048,S015,Asia,Japan,MiFish,2019,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I116_S016,I116,D037,NR048,S016,Asia,Japan,MiFish,2019,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I117_S001,I117,D038,NR049,S001,Asia,Malaysia,COI313,2018,2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I117_S002,I117,D038,NR049,S002,Asia,Malaysia,COI313,2018,2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I117_S003,I117,D038,NR049,S003,Asia,Malaysia,COI313,2018,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I118_S001,I118,D038,NR049,S001,Asia,Malaysia,MiFish,2018,2,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I118_S002,I118,D038,NR049,S002,Asia,Malaysia,MiFish,2018,2,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I118_S003,I118,D038,NR049,S003,Asia,Malaysia,MiFish,2018,2,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I119_S001,I119,D039,NR050,S001,Europe,multiple,Teleo,2019,7,21,D039_RS019,RS019,19,19,22,30,16,16,19,20
I119_S002,I119,D039,NR050,S002,Europe,multiple,Teleo,2019,7,23,D039_RS019,RS019,16,16,19,21,14,14,16,17
I119_S003,I119,D039,NR050,S003,Europe,multiple,Teleo,2019,7,25,D039_RS019,RS019,16,16,19,24,13,13,16,18
I119_S004,I119,D039,NR050,S004,Europe,multiple,Teleo,2019,7,20,D039_RS019,RS019,15,15,17,18,14,14,16,16
I119_S005,I119,D039,NR050,S005,Europe,multiple,Teleo,2019,7,16,D039_RS019,RS019,17,17,21,31,13,13,15,18
I119_S006,I119,D039,NR050,S006,Europe,multiple,Teleo,2019,7,16,D039_RS019,RS019,17,17,19,22,14,14,16,17
I119_S007,I119,D039,NR050,S007,Europe,multiple,Teleo,2019,7,17,D039_RS019,RS019,14,14,18,26,13,13,16,18
I119_S008,I119,D039,NR050,S008,Europe,multiple,Teleo,2019,7,22,D039_RS019,RS019,21,21,24,29,16,16,19,21
I119_S009,I119,D039,NR050,S009,Europe,multiple,Teleo,2019,7,14,D039_RS019,RS019,15,15,17,18,14,14,16,16
I119_S010,I119,D039,NR050,S010,Europe,multiple,Teleo,2019,7,19,D039_RS019,RS019,14,14,16,19,14,14,16,17
I119_S011,I119,D039,NR050,S011,Europe,multiple,Teleo,2019,7,15,D039_RS019,RS019,16,16,18,24,13,13,15,19
I119_S012,I119,D039,NR050,S012,Europe,multiple,Teleo,2019,7,18,D039_RS019,RS019,15,15,19,25,14,14,18,20
I119_S013,I119,D039,NR050,S013,Europe,multiple,Teleo,2019,7,22,D039_RS019,RS019,19,19,23,26,15,15,17,18
I119_S014,I119,D039,NR050,S014,Europe,multiple,Teleo,2019,7,25,D039_RS019,RS019,15,15,18,19,13,13,16,16
I119_S015,I119,D039,NR050,S015,Europe,multiple,Teleo,2019,7,12,D039_RS019,RS019,17,17,20,26,15,15,18,20
I119_S016,I119,D039,NR050,S016,Europe,multiple,Teleo,2019,7,18,D039_RS019,RS019,18,18,20,22,15,15,17,18
I119_S017,I119,D039,NR050,S017,Europe,multiple,Teleo,2019,7,13,D039_RS019,RS019,15,15,19,22,14,14,17,18
I119_S018,I119,D039,NR050,S018,Europe,multiple,Teleo,2019,7,16,D039_RS019,RS019,15,15,17,24,15,15,17,22
I119_S019,I119,D039,NR050,S019,Europe,multiple,Teleo,2019,7,18,D039_RS019,RS019,20,20,22,27,15,15,17,18
I119_S020,I119,D039,NR050,S020,Europe,multiple,Teleo,2019,7,19,D039_RS019,RS019,16,16,18,21,13,13,15,16
I119_S021,I119,D039,NR050,S021,Europe,multiple,Teleo,2019,7,21,D039_RS019,RS019,16,16,18,21,13,13,15,17
I119_S022,I119,D039,NR050,S022,Europe,multiple,Teleo,2019,7,15,D039_RS019,RS019,19,19,22,26,13,13,16,17
I119_S023,I119,D039,NR050,S023,Europe,multiple,Teleo,2019,7,15,D039_RS019,RS019,19,19,25,32,16,16,19,22
I119_S024,I119,D039,NR050,S024,Europe,multiple,Teleo,2019,7,0,D039_RS019,RS019,17,17,19,20,13,13,15,15
I119_S025,I119,D039,NR050,S025,Europe,multiple,Teleo,2019,7,23,D039_RS019,RS019,14,14,16,18,13,13,15,15
I119_S026,I119,D039,NR050,S026,Europe,multiple,Teleo,2019,7,28,D039_RS019,RS019,17,17,19,28,13,13,15,18
I119_S027,I119,D039,NR050,S027,Europe,multiple,Teleo,2019,7,20,D039_RS019,RS019,22,22,26,32,16,16,19,21
I119_S028,I119,D039,NR050,S028,Europe,multiple,Teleo,2019,7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I119_S029,I119,D039,NR050,S029,Europe,multiple,Teleo,2019,7,21,D039_RS019,RS019,17,17,20,25,13,13,15,16
I119_S030,I119,D039,NR050,S030,Europe,multiple,Teleo,2019,7,18,D039_RS019,RS019,17,17,20,28,14,14,17,19
I119_S031,I119,D039,NR050,S031,Europe,multiple,Teleo,2019,7,12,D039_RS019,RS019,16,16,18,19,13,13,15,15
I119_S032,I119,D039,NR050,S032,Europe,multiple,Teleo,2019,7,17,D039_RS019,RS019,14,14,16,22,13,13,15,19
I119_S033,I119,D039,NR050,S033,Europe,multiple,Teleo,2019,7,22,D039_RS019,RS019,23,23,26,31,15,15,18,21
I119_S034,I119,D039,NR050,S034,Europe,multiple,Teleo,2019,7,19,D039_RS019,RS019,15,15,20,23,14,14,16,18
I119_S035,I119,D039,NR050,S035,Europe,multiple,Teleo,2019,7,20,D039_RS019,RS019,14,14,16,21,13,13,15,15
I119_S036,I119,D039,NR050,S036,Europe,multiple,Teleo,2019,7,10,D039_RS019,RS019,17,17,19,29,14,14,16,18
I119_S037,I119,D039,NR050,S037,Europe,multiple,Teleo,2019,7,19,D039_RS019,RS019,16,16,19,21,14,14,17,18
I119_S038,I119,D039,NR050,S038,Europe,multiple,Teleo,2019,7,16,D039_RS019,RS019,19,19,22,26,14,14,16,19
I119_S039,I119,D039,NR050,S039,Europe,multiple,Teleo,2019,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I119_S040,I119,D039,NR050,S040,Europe,multiple,Teleo,2019,7,11,D039_RS019,RS019,21,21,24,31,17,17,20,23
I119_S041,I119,D039,NR050,S041,Europe,multiple,Teleo,2019,7,14,D039_RS019,RS019,17,17,23,28,16,16,19,23
I119_S042,I119,D039,NR050,S042,Europe,multiple,Teleo,2019,7,18,D039_RS019,RS019,16,16,18,26,15,15,17,23
I119_S043,I119,D039,NR050,S043,Europe,multiple,Teleo,2019,7,23,D039_RS019,RS019,17,17,19,24,15,15,17,17
I119_S044,I119,D039,NR050,S044,Europe,multiple,Teleo,2019,7,13,D039_RS019,RS019,17,17,19,24,13,13,15,16
I119_S045,I119,D039,NR050,S045,Europe,multiple,Teleo,2019,7,17,D039_RS019,RS019,18,18,20,22,14,14,16,16
I119_S046,I119,D039,NR050,S046,Europe,multiple,Teleo,2019,7,16,D039_RS019,RS019,17,17,20,29,14,14,17,20
I119_S047,I119,D039,NR050,S047,Europe,multiple,Teleo,2019,7,25,D039_RS019,RS019,20,20,23,31,18,18,20,23
I120_S001,I120,D040,NR051,S001,Asia,China,Riaz01,2021,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I120_S002,I120,D040,NR051,S002,Asia,China,Riaz01,2021,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I120_S003,I120,D040,NR051,S003,Asia,China,Riaz01,2021,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I120_S004,I120,D040,NR051,S004,Asia,China,Riaz01,2021,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I120_S005,I120,D040,NR051,S005,Asia,China,Riaz01,2021,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I120_S006,I120,D040,NR051,S006,Asia,China,Riaz01,2021,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I120_S007,I120,D040,NR051,S007,Asia,China,Riaz01,2021,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I120_S008,I120,D040,NR051,S008,Asia,China,Riaz01,2021,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I120_S009,I120,D040,NR051,S009,Asia,China,Riaz01,2021,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I120_S010,I120,D040,NR051,S010,Asia,China,Riaz01,2021,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I120_S011,I120,D040,NR051,S011,Asia,China,Riaz01,2021,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I120_S012,I120,D040,NR051,S012,Asia,China,Riaz01,2021,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I120_S013,I120,D040,NR051,S013,Asia,China,Riaz01,2021,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I121_S001,I121,D041,NR052,S001,Asia,4 countries,MiFish,2019,8,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I121_S002,I121,D041,NR052,S002,Asia,4 countries,MiFish,2019,8,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I121_S003,I121,D041,NR052,S003,Asia,4 countries,MiFish,2019,8,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I121_S004,I121,D041,NR052,S004,Asia,4 countries,MiFish,2019,8,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I121_S005,I121,D041,NR052,S005,Asia,4 countries,MiFish,2019,8,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I121_S006,I121,D041,NR052,S006,Asia,4 countries,MiFish,2019,8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I121_S007,I121,D041,NR052,S007,Asia,4 countries,MiFish,2019,8,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I121_S008,I121,D041,NR052,S008,Asia,4 countries,MiFish,2019,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I121_S009,I121,D041,NR052,S009,Asia,4 countries,MiFish,2019,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I121_S010,I121,D041,NR052,S010,Asia,4 countries,MiFish,2019,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I121_S011,I121,D041,NR052,S011,Asia,4 countries,MiFish,2019,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I121_S012,I121,D041,NR052,S012,Asia,4 countries,MiFish,2019,8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I121_S013,I121,D041,NR052,S013,Asia,4 countries,MiFish,2019,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I121_S014,I121,D041,NR052,S014,Asia,4 countries,MiFish,2019,8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I121_S015,I121,D041,NR052,S015,Asia,4 countries,MiFish,2019,8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I122_S001,I122,D042,NR088,S001,South_America,French Guiana,Teleo,2016,11,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I123_S001,I123,D042,NR089,S001,South_America,French Guiana,Teleo,2016,11,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I124_S001,I124,D042,NR087,S001,South_America,French Guiana,Teleo,2016,11,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I124_S002,I124,D042,NR087,S002,South_America,French Guiana,Teleo,2016,11,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I125_S001,I125,D042,NR090,S001,South_America,French Guiana,Teleo,2016,11,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I126_S001,I126,D042,NR091,S001,South_America,French Guiana,Teleo,2016,11,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I127_S001,I127,D043,NR053,S001,South_America,multiple,MiFish,2017,7,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I127_S002,I127,D043,NR053,S002,South_America,multiple,MiFish,2017,7,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I127_S003,I127,D043,NR053,S003,South_America,multiple,MiFish,2017,7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I128_S001,I128,D044,NR056,S001,Asia,China,Ac12S,2018,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I128_S002,I128,D044,NR056,S002,Asia,China,Ac12S,2018,5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I128_S003,I128,D044,NR056,S003,Asia,China,Ac12S,2018,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I128_S004,I128,D044,NR056,S004,Asia,China,Ac12S,2018,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I128_S005,I128,D044,NR056,S005,Asia,China,Ac12S,2018,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I128_S006,I128,D044,NR056,S006,Asia,China,Ac12S,2018,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I128_S007,I128,D044,NR056,S007,Asia,China,Ac12S,2018,5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I128_S008,I128,D044,NR056,S008,Asia,China,Ac12S,2018,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I128_S009,I128,D044,NR056,S009,Asia,China,Ac12S,2018,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I128_S010,I128,D044,NR056,S010,Asia,China,Ac12S,2018,5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I128_S011,I128,D044,NR056,S011,Asia,China,Ac12S,2018,5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I129_S001,I129,D044,NR057,S001,Asia,China,Ac12S,2018,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I129_S002,I129,D044,NR057,S002,Asia,China,Ac12S,2018,5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I129_S003,I129,D044,NR057,S003,Asia,China,Ac12S,2018,5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I129_S004,I129,D044,NR057,S004,Asia,China,Ac12S,2018,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I129_S005,I129,D044,NR057,S005,Asia,China,Ac12S,2018,5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I129_S006,I129,D044,NR057,S006,Asia,China,Ac12S,2018,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
